tweet,label
@thesethbishop 11 year olds know. I was diagnosed when I was 11. I went to my sisters therapist and she said I had major depression.,1
Depression - So I am feeling…odd even though I know no one is going to read this. I was diagnosed with... http://t.co/KzPaCpjqAG,1
This time last year I was diagnosed with depression and anxiety and found it hard to socialise and even walk through the high street,1
Funny how she didn't start mentioning social anxiety or depression until I told her I was diagnosed with that,1
Sext: I was diagnosed with depression in 7th grade,1
@iTylerHD SAVED MY LIFE. I LOVE HIM. HE MADE ME SMILE WHEN I WAS DIAGNOSED WITH DEPRESSION,1
i was diagnosed w/ depression at 8 and every time i cried for no reason as a kid my dog would come lay at the foot of my bed til i was done.,1
i was diagnosed with depression last year and i wasn't even aware of it,1
Committing suicide and my parents found out and then I was diagnosed with clinical depression. I was having therapy every week and ended+,1
@simongregson123 I was diagnosed with depression in 2010 x,1
"So someone told me ""you're only 15 you can't have depression""
LOL GUESS WHAT BITCH I WAS DIAGNOSED AT 13 THERE'S NO CERTAIN AGE TO HAVE IT💆💆",1
"When people find out I was diagnosed with depression they always say ""I never knew that about you, you seem fine to me""",1
#HarryNiallAndSmallzy @Smallzy I don't have pictures of the boys performing tonight bc I was at work. today I was diagnosed w/ depression +,1
"Stories like the one that is all over social media, are depressing to me. Considering I was diagnosed with depression I try to ignore them.",1
Dealing with the fact that i was diagnosed with depression and severe anxiety. Last year i felt thankful for nothing bc i was so numb.,1
@LydiaMacieTN4H i have a multiply personality disorder that I was diagnosed with along with depression,1
"forgot to say, i was diagnosed with major depression and anxiety.",1
"Today, I was diagnosed with clinical depression. Social media was identified as one of my triggers. So…I might not be on here for a while.",1
Slot (спот in russian) I found the week before I was diagnosed with depression and they remind me of recovery and fighting it,1
@padmeorgana93 @Katydellanarey @votrebelleparis @CortMcQuillen mine is when I was diagnosed with fibromyalgia &amp; depression😞,1
A year ago today I was diagnosed with severe depression. It's hard to believe I came this far along #proud😄😄☺️,1
@biebesbutera u probably don't even care...I was diagnosed w/depression nd I'm getting so exams done they think I have some kind of cancer.,1
Kudos on the depression storyline on #CoronationStreet - brilliantly acted. It's exactly how I felt before I was diagnosed. @itvcorrie,1
"Mental health/// when I was diagnosed with depression my doctor kind of ""took away"" my diagnosis of PMDD and I've always wondered why.",1
@ruthbrarian @anne_theriault I was diagnosed with depression and anxiety at 13 and subscribed drugs but therapy was never even mentioned.,1
"I was 16 before I was diagnosed with clinical depression, but in retrospect I recognize that I'd been showing symptoms since I was 7 or 8.",1
"I was diagnosed with severe clinical depression, don't tell me to 'just cheer up'",1
I was diagnosed with depression at a early age 😓,1
@AnnaTaughtYou you do that already. I was diagnosed with depression a while ago but watching you actually made me feel better and happy 😌,1
"""When I was 15, I was diagnosed with #ClinicalDepression.""

from ""What #Depression Feels Like""by Honica http://t.co/dkrtxCbDdM 

#mylife",1
"I believe I was misinformed when I was diagnosed with clinical depression due to a chemical imbalance,this label pervented me moving forward",1
"""Depression makes me selfish. 
   ""This was one of the first things I noticed after I was diagnosed. I spend so... http://t.co/jNSDsigMVQ",1
"10 Agonizing Truths Depressed People Never Talk About: When I was 16, I was diagnosed with clinical depression... http://t.co/Dz3eFK5qQN",1
"10 Agonizing Truths Depressed People Never Talk About: When I was 16, I was diagnosed with clinical depression... http://t.co/YvFF2dOIh8",1
"10 Agonizing Truths Depressed People Never Talk About: When I was 16, I was diagnosed with clinical depression... http://t.co/zAhfMDdujv",1
"10 Agonizing Truths Depressed People Never Talk About: When I was 16, I was diagnosed with clinical depression... http://t.co/0YwFtpCRTP",1
"10 Agonizing Truths Depressed People Never Talk About: When I was 16, I was diagnosed with clinical depression... http://t.co/9GBzjZaied",1
"10 Agonizing Truths Depressed People Never Talk About: When I was 16, I was diagnosed with clinical depression... http://t.co/HebSvEXGdO",1
"10 Agonizing Truths Depressed People Never Talk About: When I was 16, I was diagnosed with clinical depression... http://t.co/wzv0WtCk1e",1
"10 Agonizing Truths Depressed People Never Talk About: When I was 16, I was diagnosed with clinical depression... http://t.co/28wOhpEFzg",1
"10 Agonizing Truths Depressed People Never Talk About: When I was 16, I was diagnosed with clinical depression... http://t.co/gKIzbmmGnb",1
"10 Agonizing Truths Depressed People Never Talk About: When I was 16, I was diagnosed with clinical depression... http://t.co/3q872ApNob",1
"10 Agonizing Truths Depressed People Never Talk About: When I was 16, I was diagnosed with clinical depression... http://t.co/tNZFHmQFty",1
"10 Agonizing Truths Depressed People Never Talk About: When I was 16, I was diagnosed with clinical depression... http://t.co/k8YuF4v5cg",1
"10 Agonizing Truths Depressed People Never Talk About: When I was 16, I was diagnosed with clinical depression... http://t.co/TLM1zmDGVJ",1
"10 Agonizing Truths Depressed People Never Talk About: When I was 16, I was diagnosed with clinical depression... http://t.co/MNsMo4Cc3t",1
"10 Agonizing Truths Depressed People Never Talk About: When I was 16, I was diagnosed with clinical depression... http://t.co/USay1yvG3z",1
"10 Agonizing Truths Depressed People Never Talk About: When I was 16, I was diagnosed with clinical depression... http://t.co/AYfNKSgrxt",1
"10 Agonizing Truths Depressed People Never Talk About: When I was 16, I was diagnosed with clinical depression... http://t.co/B1jKI1jmQr",1
"10 Agonizing Truths Depressed People Never Talk About: When I was 16, I was diagnosed with clinical depression... http://t.co/mHHqQynAqn",1
And no I'm not just using bipolar to generalize how I'm feeling... I was diagnosed with bipolar depression last year,1
"10 Agonizing Truths Depressed People Never Talk About: When I was 16, I was diagnosed with clinical depression... http://t.co/z59at0o5GN",1
"Photo: This is episode 4 of my YouTube show. I was diagnosed with depression, anxiety, and agoraphobia... http://t.co/Jcb2kbaboK",1
"@yellanie_x you are not alone, i was diagnosed with chronical depression, if you want to talk pm me :) pd i refused drugs :P",1
She wonders why i was diagnosed with depression,1
"I was diagnosed with clinical depression years ago, some practical advice for pastors and others; http://t.co/2e3rByDlI9",1
I was diagnosed with chronic depression 25 years ago. I beat it by paying attention to what my body needed.  http://t.co/nETlWctGFE,1
I was diagnosed with depression yesterday,1
"""Once I was diagnosed there was light at the end of the tunnel. It was a huge relief."" Neil Lennon on depression http://t.co/Gnr30cqV7g",1
"exactly a year and two days ago I was diagnosed with depression and like, a slew of other mental conditions.",1
"I was diagnosed w/ depression years ago. I know it can be tough, but you need to know you aren't alone. Help is out there. People care.",1
So I was diagnosed with depression.,1
"""When I was 15, I was diagnosed with clinical Depression.""

from ""What #Depression Feels Like""by Honica http://t.co/dkrtxCbDdM

#mylife",1
"I was diagnosed with clinical depression 
It made me sad",1
I was diagnosed with depression and ADD in 1999. My lack of attention symptoms did not change once I was treated... http://t.co/e5oimTqEmX,1
"Fun Fact about me!
I was diagnosed with depression last year and over the summer the therapist told me I was slowly getting better. (c)",1
"@Sony @onedirection whoa whoa whoa. I didn't expect to get anyone to see this. Okay, wellll. Let me tell ya. I was diagnosed with depression",1
"WOW: ""I was diagnosed with Major Depression Disorder at 24... I thought depression was a white person’s disease""  http://t.co/Gllabsol9u",1
"A year ago today I was diagnosed with depression, I wouldn't go out or be happy! @5SOS completely changed my life around! Thank you guys! 💕💕",1
@elliemaytk9 I was diagnosed a few months ago with severe depression/anxiety. There's also an underlying hormone condition too.,1
i was diagnosed with depression at the age of 14 and it's probably gotten a lot worse since then,1
@amandabynes I was diagnosed with bipolar and manic depression when I was 13 so I know exactly what you're going through hoping for the best,1
"@spiritave I was diagnosed with ADD, Depression/Anxiety my junior year of college. I know those feels",1
